close,RSI_14,LRm_3,INC_2,ROC_2,PSL_3,CDL_DOJI_3_0.1,TRUERANGE_1,Z_30,ratio_M50M180,ratio_M5M20,ratio_M20M50,ratio_MACDh_12_26_9,obv_pct_delta,LRm_3_pct_delta,tr_pct_delta,M_ovr_S,sma5_ovr_sma20,sma20_ovr_sma50,sma50_ovr_sma180,Z_30_pct_delta,PL
6.519999980926514,27.186787789712557,-0.039999961853027344,0,-1.212120073667007,33.333333333333336,0.0,0.6000003814697266,-1.610501376826208,0.8144445771009623,0.9330883774185156,1.2352041781543734,0.7595414351016061,-0.00361876862645627,-0.8666667726304964,-0.49152502647860963,0,0,0,1,-0.14593800297045612,0.0
13.569999694824219,70.65333677619003,0.2950000762939453,1,4.545455881320003,66.66666666666667,0.0,0.9499998092651367,2.092412324270817,1.0132566588861758,0.997211207274605,1.2126807672831825,1.210236487619299,-0.044905524281376064,0.7878796636129815,2.392859697344355,1,1,1,1,0.14113227202428535,1.0
28.961538314819336,47.859344903963425,-0.033654212951660156,0,-0.23186737835126517,33.333333333333336,0.0,0.16345977783203125,0.32879111297054453,0.15670760395548114,0.5000000000000342,0.8469167939415637,1.007626507031512,0.05120453951834847,-1.184212312141444,-0.6851880422883927,1,1,0,1,0.401782245525103,0.0
11.289999961853027,74.01816519423626,-0.03000020980834961,0,-0.5286380405295606,33.333333333333336,1.0,0.23999977111816406,1.5373977497170026,0.7238887380977721,0.9276081456496623,1.2490733974157957,0.6870503646493321,0.0008007463291443973,-0.39999809265864317,-0.14286006226115622,1,1,1,0,-0.1925618760672978,0.0
7.849999904632568,29.524870910372176,-0.18000006675720215,0,-4.384898073589506,33.333333333333336,1.0,0.8499999046325684,-1.9427105944903302,0.9131743440465794,1.1521035419633026,1.6990057659532916,1.0278770688968284,0.006460923423771359,-0.7777777450729045,0.2318829662841837,0,0,0,1,-0.16189564852026783,0.0
28.625,46.84562630906128,-0.11538410186767578,0,-0.7997298914588552,66.66666666666667,0.0,0.375,-0.2534417609973146,0.9579066982951812,0.7290741295797449,0.8197125502109043,0.6090355143307761,0.01322793167001346,-5.800007934618741,0.4444362813523959,1,1,0,0,-1.3099290796725787,0.0
8.59615421295166,64.86762617375793,0.21153879165649414,1,5.176478852269031,33.333333333333336,0.0,0.22115421295166016,2.0790088420425827,1.008398253196679,1.1139684150990805,0.41934870087543225,1.0005478088431699,-0.017239599472703038,0.15789514895571788,-0.6034470965248588,1,1,0,0,0.11817554716330769,1.0
13.55769157409668,44.49648634934453,-0.033654212951660156,0,-0.49400679562069955,33.333333333333336,1.0,0.1923074722290039,-0.9628268703854646,0.9637787803451648,1.5909094576112754,0.9829345829956613,1.2244399421158763,-0.0003842276327157279,-0.29998809807188764,-0.09091359917047992,0,0,1,0,0.3990861705983981,0.0
17.451923370361328,27.563689025317288,0.08173084259033203,1,0.9454958350677335,33.333333333333336,1.0,0.40384483337402344,-1.278625447177302,1.0291390787784076,0.8051265110900796,1.0520402562831457,0.4472471120509444,0.008808698215811095,-1.4473706190033722,0.10526398212626464,0,0,0,0,-0.1887425813558251,1.0
28.48076820373535,45.570214722108815,-0.04807758331298828,0,-0.33647837235587186,66.66666666666667,0.0,0.46153831481933594,-1.0067055489014947,1.0905728949514515,0.9116382009915642,0.8323381407626755,0.9115336874307794,0.0026200851263127323,-0.4444358731348218,0.7142907746149596,0,0,0,0,0.2431214026276356,0.0
13.413461685180664,55.150648317403174,0.25,1,3.8719284742509754,100.0,1.0,0.27884578704833984,0.6512850781807409,0.9527714243262776,2.298085111861533,0.9687727845211244,1.8994137033267124,-0.03219916902689435,0.08333143923348874,-0.27500012397780305,1,1,0,0,-2.2791320521377427,1.0
12.451923370361328,29.809632555672298,-0.16826915740966797,0,-2.6315777698995517,0.0,0.0,0.28846263885498047,-2.1213997324930283,0.9502409994457487,1.3974850135049968,-2.8669067689408827,1.4249569699478466,0.038194100142907805,-0.20454524962355847,-0.11764448489515877,0,0,0,0,0.10051305105987751,0.0
6.239999771118164,47.79664117146794,0.059999942779541016,1,1.960782480441495,66.66666666666667,0.0,0.17999982833862305,-0.3481349917579918,0.9773554506167712,0.5940301417985442,0.8393208107788231,0.3675708419676925,-0.020363106491089966,2.999968211078439,0.058822044452422784,0,0,0,0,-0.5921716708190876,1.0
24.76923179626465,39.545967480416294,0.15384674072265625,1,1.2578664411260883,66.66666666666667,0.0,0.3942298889160156,-0.9679933584661055,1.021993113006328,0.8431055718641005,1.0156407975185713,-0.07427112854399932,-0.07999864436286841,-4.555575147120408,0.24241859570452218,1,0,0,0,-0.3565619797016356,1.0
11.97115421295166,31.30122169017464,-0.23557710647583008,0,-3.7867106072597942,0.0,0.0,0.3653841018676758,-2.1958570493137355,0.9996017355535487,1.332598861503118,1.3635888445807167,3.0375927897303985,0.027497304506619358,0.7500008855544811,1.7142907746149594,0,0,0,0,0.5953093172329806,0.0
12.788461685180664,34.34833852696237,-0.28365373611450195,0,-4.247658562698851,0.0,0.0,0.3269233703613281,-1.9276461378172294,0.9526346328786547,0.9949934718507555,0.25197978440853436,1.5194206919062194,0.0427230310376292,0.7352918869091376,0.478259744628003,0,0,1,0,1.033453760626887,0.0
12.529999732971191,52.53266980379571,-0.1100001335144043,0,-1.7254922904220282,0.0,0.0,0.2700004577636719,0.42030667718456866,1.0227015070000243,0.4053189248723904,1.0678164895294626,15.037991667274706,0.014082304783494148,0.0,-0.035711731227073495,0,1,1,1,-0.5267526925614958,0.0
